original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
80086,Muito bom,muito bom,"['muito', 'bom']",1.0,4,10,10
36145,"Muito decepcionada, fui cobrada pelo cartão de credito e não recebi meu produto pq não chegou na distribuidora da minha região conforme fui informada por e mail.E sem solução","muito decepcionada, fui cobrada pelo cartao de credito e nao recebi meu produto pq nao chegou na distribuidora da minha regiao conforme fui informada por e mail.e sem solucao","['muito', 'decepcionada', 'fui', 'cobrada', 'pelo', 'cartao', 'de', 'credito', 'nao', 'recebi', 'meu', 'produto', 'pq', 'nao', 'chegou', 'na', 'distribuidora', 'da', 'minha', 'regiao', 'conforme', 'fui', 'informada', 'por', 'mail', 'sem', 'solucao']",0.0,1,10,10
23906,O material da mochila ficou a desejar.,o material da mochila ficou a desejar.,"['material', 'da', 'mochila', 'ficou', 'desejar']",0.0,1,10,10
91022,"ÓTIMA COMPRA, ÓTIMO PRODUTO, ENTREGA DENTRO DO PRAZO. NOTA 10.","otima compra, otimo produto, entrega dentro do prazo. nota 10.","['otima', 'compra', 'otimo', 'produto', 'entrega', 'dentro', 'do', 'prazo', 'nota', '10']",1.0,5,10,10
76694,Produto prático e uma ótima opção para liberar espaço no guarda-roupa. ,produto pratico e uma otima opcao para liberar espaco no guarda-roupa. ,"['produto', 'pratico', 'uma', 'otima', 'opcao', 'para', 'liberar', 'espaco', 'no', 'guarda', 'roupa']",1.0,5,10,10
61450,e um site sério,e um site serio,"['um', 'site', 'serio']",1.0,5,10,10
11083,Rápido,rapido,['rapido'],1.0,4,10,10
5244,"Bom amei o produto
","bom amei o produto
","['bom', 'amei', 'produto']",1.0,5,10,10
98497,"até hoje não recebi dois produtos...
o pedido foi feito em novembro e estou no aguardo...","ate hoje nao recebi dois produtos...
o pedido foi feito em novembro e estou no aguardo...","['ate', 'hoje', 'nao', 'recebi', 'dois', 'produtos', 'pedido', 'foi', 'feito', 'em', 'novembro', 'estou', 'no', 'aguardo']",0.0,2,10,10
92924,"Fiquei muito satisfeita com o produto,fiz um pedido especial para entrega ,e eles acolheram este pedido,que pra mim fez toda a diferença.Muito feliz obrigada nota 10.","fiquei muito satisfeita com o produto,fiz um pedido especial para entrega ,e eles acolheram este pedido,que pra mim fez toda a diferenca.muito feliz obrigada nota 10.","['fiquei', 'muito', 'satisfeita', 'com', 'produto', 'fiz', 'um', 'pedido', 'especial', 'para', 'entrega', 'eles', 'acolheram', 'este', 'pedido', 'que', 'pra', 'mim', 'fez', 'toda', 'diferenca', 'muito', 'feliz', 'obrigada', 'nota', '10']",1.0,5,10,10
66454,"Produto chegou tudo ok, produto excelente ","produto chegou tudo ok, produto excelente ","['produto', 'chegou', 'tudo', 'ok', 'produto', 'excelente']",1.0,5,10,10
21616,"Produto fácil de usar, eficiente.
Os vidros ficam limpinhos.","produto facil de usar, eficiente.
os vidros ficam limpinhos.","['produto', 'facil', 'de', 'usar', 'eficiente', 'os', 'vidros', 'ficam', 'limpinhos']",1.0,4,10,10
61993,Tudo certo prazo e produto correto,tudo certo prazo e produto correto,"['tudo', 'certo', 'prazo', 'produto', 'correto']",1.0,5,10,10
91197,chegou antes do prazo!!!,chegou antes do prazo!!!,"['chegou', 'antes', 'do', 'prazo']",1.0,4,10,10
16157,"Super recomendo a compra e entrega direto pelo Lojas lannister, mais pela loja parceira targaryen não.
Entrega super atrasada. Avaliando o produto, não recomendo, baixa qualidade. Triste com a compra.","super recomendo a compra e entrega direto pelo lojas lannister, mais pela loja parceira targaryen nao.
entrega super atrasada. avaliando o produto, nao recomendo, baixa qualidade. triste com a compra.","['super', 'recomendo', 'compra', 'entrega', 'direto', 'pelo', 'lojas', 'lannister', 'mais', 'pela', 'loja', 'parceira', 'targaryen', 'nao', 'entrega', 'super', 'atrasada', 'avaliando', 'produto', 'nao', 'recomendo', 'baixa', 'qualidade', 'triste', 'com', 'compra']",0.0,1,10,10
18290,estou plenamente satisfeita com o produto. Adorei,estou plenamente satisfeita com o produto. adorei,"['estou', 'plenamente', 'satisfeita', 'com', 'produto', 'adorei']",1.0,5,10,10
60257,Produto ecxelente,produto ecxelente,"['produto', 'ecxelente']",1.0,5,10,10
14939,Entrega rápida amei,entrega rapida amei,"['entrega', 'rapida', 'amei']",1.0,5,10,10
2398,A,a,[],0.0,1,10,10
77275,Obrigada,obrigada,['obrigada'],1.0,4,10,10
58714,"Chegou antes do prazo. Achei um pouco lento, a qualidade da camera não é la essas coisas.","chegou antes do prazo. achei um pouco lento, a qualidade da camera nao e la essas coisas.","['chegou', 'antes', 'do', 'prazo', 'achei', 'um', 'pouco', 'lento', 'qualidade', 'da', 'camera', 'nao', 'la', 'essas', 'coisas']",1.0,4,10,10
87854,Recebi o produto que encomendei dentro do prazo anunciado.,recebi o produto que encomendei dentro do prazo anunciado.,"['recebi', 'produto', 'que', 'encomendei', 'dentro', 'do', 'prazo', 'anunciado']",1.0,5,10,10
59325,"Muito bom! Chegou no prazo correto,muito bem embalado! Parabéns!","muito bom! chegou no prazo correto,muito bem embalado! parabens!","['muito', 'bom', 'chegou', 'no', 'prazo', 'correto', 'muito', 'bem', 'embalado', 'parabens']",1.0,5,10,10
39148,Chegou até antes do prazo.,chegou ate antes do prazo.,"['chegou', 'ate', 'antes', 'do', 'prazo']",1.0,5,10,10
47916,Empresa com produtos de ótima qualidade. Tudo bem embalado para proteção no transporte. Recomendo,empresa com produtos de otima qualidade. tudo bem embalado para protecao no transporte. recomendo,"['empresa', 'com', 'produtos', 'de', 'otima', 'qualidade', 'tudo', 'bem', 'embalado', 'para', 'protecao', 'no', 'transporte', 'recomendo']",1.0,5,10,10
39998,Tudo certo pena que o produto não é muito bom,tudo certo pena que o produto nao e muito bom,"['tudo', 'certo', 'pena', 'que', 'produto', 'nao', 'muito', 'bom']",,3,-1,10
34040,Muito bom.,muito bom.,"['muito', 'bom']",1.0,5,10,10
74586,Não recebi o produto,nao recebi o produto,"['nao', 'recebi', 'produto']",0.0,1,10,10
45280,Amei comprar com vcs,amei comprar com vcs,"['amei', 'comprar', 'com', 'vcs']",1.0,5,10,10
42638,eu super recomendo a lojas lannister,eu super recomendo a lojas lannister,"['eu', 'super', 'recomendo', 'lojas', 'lannister']",1.0,5,10,10
54145,Gostei,gostei,['gostei'],1.0,5,10,10
31109,"Chegou até antes da data prevista!
Parabéns pela rapidez!","chegou ate antes da data prevista!
parabens pela rapidez!","['chegou', 'ate', 'antes', 'da', 'data', 'prevista', 'parabens', 'pela', 'rapidez']",1.0,5,10,10
79341,"Produto de ótima qualidade, entrega super rápida, chegou antes do prazo. Estou muito satisfeita. O produto ja está em uso e não apresentou nenhum defeito. Produto e loja recomendadissimos.","produto de otima qualidade, entrega super rapida, chegou antes do prazo. estou muito satisfeita. o produto ja esta em uso e nao apresentou nenhum defeito. produto e loja recomendadissimos.","['produto', 'de', 'otima', 'qualidade', 'entrega', 'super', 'rapida', 'chegou', 'antes', 'do', 'prazo', 'estou', 'muito', 'satisfeita', 'produto', 'ja', 'esta', 'em', 'uso', 'nao', 'apresentou', 'nenhum', 'defeito', 'produto', 'loja', 'recomendadissimos']",1.0,5,10,10
54040,"Não entregou o produto, confiou aos correios e não fez nenhum contato para saber da situação...","nao entregou o produto, confiou aos correios e nao fez nenhum contato para saber da situacao...","['nao', 'entregou', 'produto', 'confiou', 'aos', 'correios', 'nao', 'fez', 'nenhum', 'contato', 'para', 'saber', 'da', 'situacao']",0.0,1,10,10
88845,"Entrega rápida 
","entrega rapida 
","['entrega', 'rapida']",1.0,5,10,10
80670,Recebi o produto dentro do prazo em perfeitas condições!,recebi o produto dentro do prazo em perfeitas condicoes!,"['recebi', 'produto', 'dentro', 'do', 'prazo', 'em', 'perfeitas', 'condicoes']",1.0,5,10,10
67759,Muito bom para aquilo q eu precisava,muito bom para aquilo q eu precisava,"['muito', 'bom', 'para', 'aquilo', 'eu', 'precisava']",1.0,5,10,10
79319,so acharia legal vir uma lamina de presente,so acharia legal vir uma lamina de presente,"['so', 'acharia', 'legal', 'vir', 'uma', 'lamina', 'de', 'presente']",1.0,5,10,10
27489,Entrega chegou antes do prazo.,entrega chegou antes do prazo.,"['entrega', 'chegou', 'antes', 'do', 'prazo']",1.0,5,10,10
67670,lindo o modelo,lindo o modelo,"['lindo', 'modelo']",1.0,4,10,10
65606,"Boa Noite, nao consegui colocar a bandeja no triple, pois nao sei e nao veio manual como colocar e nao sei como instalar a bandeja no meio do triple, peço um manual de nstalar..Grata...Ilsa Duarte","boa noite, nao consegui colocar a bandeja no triple, pois nao sei e nao veio manual como colocar e nao sei como instalar a bandeja no meio do triple, peco um manual de nstalar..grata...ilsa duarte","['boa', 'noite', 'nao', 'consegui', 'colocar', 'bandeja', 'no', 'triple', 'pois', 'nao', 'sei', 'nao', 'veio', 'manual', 'como', 'colocar', 'nao', 'sei', 'como', 'instalar', 'bandeja', 'no', 'meio', 'do', 'triple', 'peco', 'um', 'manual', 'de', 'nstalar', 'grata', 'ilsa', 'duarte']",,3,-1,10
31267,Ótimo produto em ótimo prazo de entrega,otimo produto em otimo prazo de entrega,"['otimo', 'produto', 'em', 'otimo', 'prazo', 'de', 'entrega']",1.0,5,10,10
89545,produto de qualidade,produto de qualidade,"['produto', 'de', 'qualidade']",1.0,4,10,10
60971,"Produto simplicidade,e funcional...","produto simplicidade,e funcional...","['produto', 'simplicidade', 'funcional']",,3,-1,10
54097,Gosto muito de comprar nessa loja.,gosto muito de comprar nessa loja.,"['gosto', 'muito', 'de', 'comprar', 'nessa', 'loja']",1.0,4,10,10
6050,O produto chegou antes do esperado e em perfeito estado! Recomendo muito.,o produto chegou antes do esperado e em perfeito estado! recomendo muito.,"['produto', 'chegou', 'antes', 'do', 'esperado', 'em', 'perfeito', 'estado', 'recomendo', 'muito']",1.0,4,10,10
50280,Um amigo já tinha indicado a targaryen para compra de arduínos. Então fiz a compra já esperando um bom atendimento. O produto chegou rápido e muito bem embalado.,um amigo ja tinha indicado a targaryen para compra de arduinos. entao fiz a compra ja esperando um bom atendimento. o produto chegou rapido e muito bem embalado.,"['um', 'amigo', 'ja', 'tinha', 'indicado', 'targaryen', 'para', 'compra', 'de', 'arduinos', 'entao', 'fiz', 'compra', 'ja', 'esperando', 'um', 'bom', 'atendimento', 'produto', 'chegou', 'rapido', 'muito', 'bem', 'embalado']",1.0,5,10,10
34939,otima,otima,['otima'],1.0,5,10,10
98467,Não recebi o produto correto. Prefiro acreditar que foi por engano. Já fiz o pedido de troca ou devolução do valor. Estou no aguardo da resposta por e-mail.,nao recebi o produto correto. prefiro acreditar que foi por engano. ja fiz o pedido de troca ou devolucao do valor. estou no aguardo da resposta por e-mail.,"['nao', 'recebi', 'produto', 'correto', 'prefiro', 'acreditar', 'que', 'foi', 'por', 'engano', 'ja', 'fiz', 'pedido', 'de', 'troca', 'ou', 'devolucao', 'do', 'valor', 'estou', 'no', 'aguardo', 'da', 'resposta', 'por', 'mail']",0.0,1,10,10
43440,"Ótimo produto, e chegou bem antes do prazo.","otimo produto, e chegou bem antes do prazo.","['otimo', 'produto', 'chegou', 'bem', 'antes', 'do', 'prazo']",1.0,5,10,10
51568,Paguei e não recebi o produto. E agora???,paguei e nao recebi o produto. e agora???,"['paguei', 'nao', 'recebi', 'produto', 'agora']",0.0,1,10,10
53385,"As bolsas chegaram bem antes do prazo, no entanto a bolsa grande veio com pequenas avarias; uma parte está descosturada e o acabamento dentro não estava tão bom quanto o da pequena, que veio perfeita.","as bolsas chegaram bem antes do prazo, no entanto a bolsa grande veio com pequenas avarias; uma parte esta descosturada e o acabamento dentro nao estava tao bom quanto o da pequena, que veio perfeita.","['as', 'bolsas', 'chegaram', 'bem', 'antes', 'do', 'prazo', 'no', 'entanto', 'bolsa', 'grande', 'veio', 'com', 'pequenas', 'avarias', 'uma', 'parte', 'esta', 'descosturada', 'acabamento', 'dentro', 'nao', 'estava', 'tao', 'bom', 'quanto', 'da', 'pequena', 'que', 'veio', 'perfeita']",,3,-1,10
86019,"Maravilhoso poder comprar em casa....receber no prazo..
","maravilhoso poder comprar em casa....receber no prazo..
","['maravilhoso', 'poder', 'comprar', 'em', 'casa', 'receber', 'no', 'prazo']",1.0,5,10,10
36086,"muito satisfeito especificamente com essa compra, entrega feita rapidamente.","muito satisfeito especificamente com essa compra, entrega feita rapidamente.","['muito', 'satisfeito', 'especificamente', 'com', 'essa', 'compra', 'entrega', 'feita', 'rapidamente']",1.0,5,10,10
49816,Entrega rápida e produto dentro do esperado. Recomendado.,entrega rapida e produto dentro do esperado. recomendado.,"['entrega', 'rapida', 'produto', 'dentro', 'do', 'esperado', 'recomendado']",1.0,4,10,10
85211,Muito bom,muito bom,"['muito', 'bom']",1.0,5,10,10
14375,"ainda esta no prazo, vou aguardar.","ainda esta no prazo, vou aguardar.","['ainda', 'esta', 'no', 'prazo', 'vou', 'aguardar']",,3,-1,10
39637,"As vezes acesso o site de uma determinada loja, seleciono o produto e vejo que não é vendido por aquela loja, desistindo da compra. Mas é por parceiros como este que não mais farei isso. Recomendo.","as vezes acesso o site de uma determinada loja, seleciono o produto e vejo que nao e vendido por aquela loja, desistindo da compra. mas e por parceiros como este que nao mais farei isso. recomendo.","['as', 'vezes', 'acesso', 'site', 'de', 'uma', 'determinada', 'loja', 'seleciono', 'produto', 'vejo', 'que', 'nao', 'vendido', 'por', 'aquela', 'loja', 'desistindo', 'da', 'compra', 'mas', 'por', 'parceiros', 'como', 'este', 'que', 'nao', 'mais', 'farei', 'isso', 'recomendo']",1.0,5,10,10
8135,"Ótimo. Rápido demais, chega bem antes do prazo","otimo. rapido demais, chega bem antes do prazo","['otimo', 'rapido', 'demais', 'chega', 'bem', 'antes', 'do', 'prazo']",1.0,5,10,10
32554,Conforme descrito no site,conforme descrito no site,"['conforme', 'descrito', 'no', 'site']",1.0,5,10,10
62130,"Ótimo produto..bem como descrito
Chegou antes do prazo! Super recomendo","otimo produto..bem como descrito
chegou antes do prazo! super recomendo","['otimo', 'produto', 'bem', 'como', 'descrito', 'chegou', 'antes', 'do', 'prazo', 'super', 'recomendo']",1.0,5,10,10
93546,Serviço péssimo.,servico pessimo.,"['servico', 'pessimo']",0.0,1,10,10
64209,Muito rápido a entrega!!!,muito rapido a entrega!!!,"['muito', 'rapido', 'entrega']",1.0,5,10,10
78633,"Ótimo atendimento, dentro do prazo.
Obrigado","otimo atendimento, dentro do prazo.
obrigado","['otimo', 'atendimento', 'dentro', 'do', 'prazo', 'obrigado']",1.0,4,10,10
72215,Produto enviado antes do prazo mas o horario que o correiro envio nao se encontrava ninguem em casa.,produto enviado antes do prazo mas o horario que o correiro envio nao se encontrava ninguem em casa.,"['produto', 'enviado', 'antes', 'do', 'prazo', 'mas', 'horario', 'que', 'correiro', 'envio', 'nao', 'se', 'encontrava', 'ninguem', 'em', 'casa']",1.0,4,10,10
2052,"Muito bonito, aparenta qualidade. Ainda não o apliquei, por isso não posso falar quanto a aderência do mesmo. Pelo custo beneficio RECOMENDO.","muito bonito, aparenta qualidade. ainda nao o apliquei, por isso nao posso falar quanto a aderencia do mesmo. pelo custo beneficio recomendo.","['muito', 'bonito', 'aparenta', 'qualidade', 'ainda', 'nao', 'apliquei', 'por', 'isso', 'nao', 'posso', 'falar', 'quanto', 'aderencia', 'do', 'mesmo', 'pelo', 'custo', 'beneficio', 'recomendo']",1.0,5,10,10
19908,"Comprometimento
","comprometimento
",['comprometimento'],1.0,5,10,10
11554,"Recebi apenas o colágeno no sabor limonada suíça, o outro sabor eu não recebi.","recebi apenas o colageno no sabor limonada suica, o outro sabor eu nao recebi.","['recebi', 'apenas', 'colageno', 'no', 'sabor', 'limonada', 'suica', 'outro', 'sabor', 'eu', 'nao', 'recebi']",,3,-1,10
14775,Excelente produto,excelente produto,"['excelente', 'produto']",1.0,5,10,10
12426,Gostei muito do produto e da loja. Chegou em perfeito estado e dentro do prazo.,gostei muito do produto e da loja. chegou em perfeito estado e dentro do prazo.,"['gostei', 'muito', 'do', 'produto', 'da', 'loja', 'chegou', 'em', 'perfeito', 'estado', 'dentro', 'do', 'prazo']",1.0,5,10,10
26138,SÓ NÃO GOSTEI PORQUE O PRODUTO NÃO VEIO EM NENHUMA CAIXA APENAS COM UM SAQUINHO. E COMO COMPREI PARA REVENDER SEM UMA EMBALAGEM ESPECIFICA FICA UM POUCO DESVALORIZADO.,so nao gostei porque o produto nao veio em nenhuma caixa apenas com um saquinho. e como comprei para revender sem uma embalagem especifica fica um pouco desvalorizado.,"['so', 'nao', 'gostei', 'porque', 'produto', 'nao', 'veio', 'em', 'nenhuma', 'caixa', 'apenas', 'com', 'um', 'saquinho', 'como', 'comprei', 'para', 'revender', 'sem', 'uma', 'embalagem', 'especifica', 'fica', 'um', 'pouco', 'desvalorizado']",,3,-1,10
12352,"Foi tudo perfeito. Obrigada!
","foi tudo perfeito. obrigada!
","['foi', 'tudo', 'perfeito', 'obrigada']",1.0,5,10,10
81826,"Super recomendo, entrega rápida. Produto ótimo.","super recomendo, entrega rapida. produto otimo.","['super', 'recomendo', 'entrega', 'rapida', 'produto', 'otimo']",1.0,5,10,10
39715,gostei demais,gostei demais,"['gostei', 'demais']",1.0,5,10,10
23640,Produto de qualidade! Consegui organizar todos os livros da minha filha! Ficou lindo! Preço bom! Entrega dentro do prazo!,produto de qualidade! consegui organizar todos os livros da minha filha! ficou lindo! preco bom! entrega dentro do prazo!,"['produto', 'de', 'qualidade', 'consegui', 'organizar', 'todos', 'os', 'livros', 'da', 'minha', 'filha', 'ficou', 'lindo', 'preco', 'bom', 'entrega', 'dentro', 'do', 'prazo']",1.0,5,10,10
36255,"Peço verificar junto a empresa e transportadora, pois até o momento meu pedido não foi entregue.
Contando com o apoio dos senhores.
","peco verificar junto a empresa e transportadora, pois ate o momento meu pedido nao foi entregue.
contando com o apoio dos senhores.
","['peco', 'verificar', 'junto', 'empresa', 'transportadora', 'pois', 'ate', 'momento', 'meu', 'pedido', 'nao', 'foi', 'entregue', 'contando', 'com', 'apoio', 'dos', 'senhores']",0.0,1,10,10
53741,"eu gostei do produto, atendeu ao que o vendedor dizia","eu gostei do produto, atendeu ao que o vendedor dizia","['eu', 'gostei', 'do', 'produto', 'atendeu', 'ao', 'que', 'vendedor', 'dizia']",1.0,5,10,10
9240,recebi,recebi,['recebi'],1.0,5,10,10
58517,"Estou aguardando o produto ate hoje desde o dia 17/02 e ainda nao chegou. nao consigo falar com um atendente, preciso resolver essa situação.","estou aguardando o produto ate hoje desde o dia 17/02 e ainda nao chegou. nao consigo falar com um atendente, preciso resolver essa situacao.","['estou', 'aguardando', 'produto', 'ate', 'hoje', 'desde', 'dia', '17', '02', 'ainda', 'nao', 'chegou', 'nao', 'consigo', 'falar', 'com', 'um', 'atendente', 'preciso', 'resolver', 'essa', 'situacao']",0.0,2,10,10
5074,Gostei e recomendo !!!,gostei e recomendo !!!,"['gostei', 'recomendo']",1.0,5,10,10
41148,Gostei do produto!,gostei do produto!,"['gostei', 'do', 'produto']",,3,-1,10
25534,"entrega no prazo, muito satisfeito e produto de alta qualidade","entrega no prazo, muito satisfeito e produto de alta qualidade","['entrega', 'no', 'prazo', 'muito', 'satisfeito', 'produto', 'de', 'alta', 'qualidade']",1.0,5,10,10
38063,"Produto excelente, bom preço, rapidez na entrega. Estou satisfeito com a compra.","produto excelente, bom preco, rapidez na entrega. estou satisfeito com a compra.","['produto', 'excelente', 'bom', 'preco', 'rapidez', 'na', 'entrega', 'estou', 'satisfeito', 'com', 'compra']",1.0,5,10,10
92092,"A entrega foi rápida , porém o sabor veio errado... Ainda não experimentei o produto ","a entrega foi rapida , porem o sabor veio errado... ainda nao experimentei o produto ","['entrega', 'foi', 'rapida', 'porem', 'sabor', 'veio', 'errado', 'ainda', 'nao', 'experimentei', 'produto']",,3,-1,10
46400,Mto bom. ,mto bom. ,"['mto', 'bom']",1.0,5,10,10
71507,"Ficou ótima minha capa, gostei muito e só com vocês que eu consegui encontrar. Parabens e continuem assim.","ficou otima minha capa, gostei muito e so com voces que eu consegui encontrar. parabens e continuem assim.","['ficou', 'otima', 'minha', 'capa', 'gostei', 'muito', 'so', 'com', 'voces', 'que', 'eu', 'consegui', 'encontrar', 'parabens', 'continuem', 'assim']",1.0,5,10,10
42082,"Não é a primeira vez que tenho problemas de entrega com a loja. Na próxima vez, caso haja concorrência de produtos, não optarei pela Lojas lannister.","nao e a primeira vez que tenho problemas de entrega com a loja. na proxima vez, caso haja concorrencia de produtos, nao optarei pela lojas lannister.","['nao', 'primeira', 'vez', 'que', 'tenho', 'problemas', 'de', 'entrega', 'com', 'loja', 'na', 'proxima', 'vez', 'caso', 'haja', 'concorrencia', 'de', 'produtos', 'nao', 'optarei', 'pela', 'lojas', 'lannister']",0.0,1,10,10
10420,"É isso aí lannister!!!
Nota 10!!!
Antes do prazo!!!","e isso ai lannister!!!
nota 10!!!
antes do prazo!!!","['isso', 'ai', 'lannister', 'nota', '10', 'antes', 'do', 'prazo']",1.0,5,10,10
81299,"Já uso está marca de travesseiro há uns 20 anos, adoro. Altura ideal, macio e confortável 
","ja uso esta marca de travesseiro ha uns 20 anos, adoro. altura ideal, macio e confortavel 
","['ja', 'uso', 'esta', 'marca', 'de', 'travesseiro', 'ha', 'uns', '20', 'anos', 'adoro', 'altura', 'ideal', 'macio', 'confortavel']",1.0,5,10,10
48989,"bom dia, queria ver sobre a entrega do meu suporte de tv.","bom dia, queria ver sobre a entrega do meu suporte de tv.","['bom', 'dia', 'queria', 'ver', 'sobre', 'entrega', 'do', 'meu', 'suporte', 'de', 'tv']",,3,-1,10
21207,Loja entregou no prazo e me deixou informado desde a data da compra,loja entregou no prazo e me deixou informado desde a data da compra,"['loja', 'entregou', 'no', 'prazo', 'me', 'deixou', 'informado', 'desde', 'data', 'da', 'compra']",1.0,5,10,10
77086,"Já fiz várias compras com as lojas lannister, e nunca tive nenhum tipo de problema, meus produtos chegaram até 4 dias antes do prazo estipulado para a entrega.","ja fiz varias compras com as lojas lannister, e nunca tive nenhum tipo de problema, meus produtos chegaram ate 4 dias antes do prazo estipulado para a entrega.","['ja', 'fiz', 'varias', 'compras', 'com', 'as', 'lojas', 'lannister', 'nunca', 'tive', 'nenhum', 'tipo', 'de', 'problema', 'meus', 'produtos', 'chegaram', 'ate', 'dias', 'antes', 'do', 'prazo', 'estipulado', 'para', 'entrega']",1.0,5,10,10
79819,"A entrega foi muito rápida, adorei ! O produto veio super bem embalado, recomendo.","a entrega foi muito rapida, adorei ! o produto veio super bem embalado, recomendo.","['entrega', 'foi', 'muito', 'rapida', 'adorei', 'produto', 'veio', 'super', 'bem', 'embalado', 'recomendo']",1.0,5,10,10
38216,"tudo perfeito

","tudo perfeito

","['tudo', 'perfeito']",1.0,4,10,10
68607,"Gostei muito, recomendo a outra pessoa.","gostei muito, recomendo a outra pessoa.","['gostei', 'muito', 'recomendo', 'outra', 'pessoa']",1.0,5,10,10
81134,"O que me incomoda nessa compra é a demora na entrega do produto. Sou cliente lannister a muito tempo e sempre satisfeita com a compra, mas infelizmente, as últimas compras não recebi .","o que me incomoda nessa compra e a demora na entrega do produto. sou cliente lannister a muito tempo e sempre satisfeita com a compra, mas infelizmente, as ultimas compras nao recebi .","['que', 'me', 'incomoda', 'nessa', 'compra', 'demora', 'na', 'entrega', 'do', 'produto', 'sou', 'cliente', 'lannister', 'muito', 'tempo', 'sempre', 'satisfeita', 'com', 'compra', 'mas', 'infelizmente', 'as', 'ultimas', 'compras', 'nao', 'recebi']",0.0,1,10,10
15183,Muito boa experiência,muito boa experiencia,"['muito', 'boa', 'experiencia']",1.0,5,10,10
33165,Boa entrega,boa entrega,"['boa', 'entrega']",1.0,4,10,10
56418,recomendo a todos que queiram um bom produto e de ótima qualidade.,recomendo a todos que queiram um bom produto e de otima qualidade.,"['recomendo', 'todos', 'que', 'queiram', 'um', 'bom', 'produto', 'de', 'otima', 'qualidade']",1.0,5,10,10
73608,Adorei,adorei,['adorei'],1.0,5,10,10
45413,"Não recebi meu produto e nem tive um retorno sobre isso, ","nao recebi meu produto e nem tive um retorno sobre isso, ","['nao', 'recebi', 'meu', 'produto', 'nem', 'tive', 'um', 'retorno', 'sobre', 'isso']",0.0,1,10,10
6576,"Atendeu minhas expectativas, bom","atendeu minhas expectativas, bom","['atendeu', 'minhas', 'expectativas', 'bom']",1.0,4,10,10
48346,Produto excelente!,produto excelente!,"['produto', 'excelente']",1.0,5,10,10
14002,Confiável ,confiavel ,['confiavel'],1.0,5,10,10
29855,Preço ótimo pela qualidade,preco otimo pela qualidade,"['preco', 'otimo', 'pela', 'qualidade']",1.0,5,10,10
4095,Rápido e eficaz ! E variedades pra vc escolher um bom presente para sua família.....,rapido e eficaz ! e variedades pra vc escolher um bom presente para sua familia.....,"['rapido', 'eficaz', 'variedades', 'pra', 'vc', 'escolher', 'um', 'bom', 'presente', 'para', 'sua', 'familia']",1.0,4,10,10
83802,Lindo maravilhoso 💋?💚,lindo maravilhoso 💋?💚,"['lindo', 'maravilhoso']",1.0,5,10,10
12167,Recebi o produto antes do prazo,recebi o produto antes do prazo,"['recebi', 'produto', 'antes', 'do', 'prazo']",1.0,5,10,10
68786,"Eu comprei umas cestas de vime, comprei 6, só que veio faltando uma tampa. Então não fiquei totalmente satisfeita! Mas o produto é muito bom!","eu comprei umas cestas de vime, comprei 6, so que veio faltando uma tampa. entao nao fiquei totalmente satisfeita! mas o produto e muito bom!","['eu', 'comprei', 'umas', 'cestas', 'de', 'vime', 'comprei', 'so', 'que', 'veio', 'faltando', 'uma', 'tampa', 'entao', 'nao', 'fiquei', 'totalmente', 'satisfeita', 'mas', 'produto', 'muito', 'bom']",,3,-1,10
37597,"faltou manual de instrução, algumas peças sem saber o que fazer ","faltou manual de instrucao, algumas pecas sem saber o que fazer ","['faltou', 'manual', 'de', 'instrucao', 'algumas', 'pecas', 'sem', 'saber', 'que', 'fazer']",,3,-1,10
26169,"Entrega no prazo, produto de qualidade exatamente como anunciado. Recomendo a loja.","entrega no prazo, produto de qualidade exatamente como anunciado. recomendo a loja.","['entrega', 'no', 'prazo', 'produto', 'de', 'qualidade', 'exatamente', 'como', 'anunciado', 'recomendo', 'loja']",1.0,5,10,10
68637,bom pode comprar,bom pode comprar,"['bom', 'pode', 'comprar']",1.0,4,10,10
34394,Estou muito satisfeita com a loja! Entrega antes do prazo sem qualquer problema! Muito obrigada!,estou muito satisfeita com a loja! entrega antes do prazo sem qualquer problema! muito obrigada!,"['estou', 'muito', 'satisfeita', 'com', 'loja', 'entrega', 'antes', 'do', 'prazo', 'sem', 'qualquer', 'problema', 'muito', 'obrigada']",1.0,5,10,10
36031,Muito boa chegou antes do esperado!,muito boa chegou antes do esperado!,"['muito', 'boa', 'chegou', 'antes', 'do', 'esperado']",1.0,5,10,10
39740,"produto diferente da foto anunciada e entrega feita de maneira ridícula, sem proteção o produto ficava solto dentro da caixa. Parece que nem trabalham no ramo kkkk amadores.","produto diferente da foto anunciada e entrega feita de maneira ridicula, sem protecao o produto ficava solto dentro da caixa. parece que nem trabalham no ramo kkkk amadores.","['produto', 'diferente', 'da', 'foto', 'anunciada', 'entrega', 'feita', 'de', 'maneira', 'ridicula', 'sem', 'protecao', 'produto', 'ficava', 'solto', 'dentro', 'da', 'caixa', 'parece', 'que', 'nem', 'trabalham', 'no', 'ramo', 'kkkk', 'amadores']",0.0,1,10,10
67249,boa tarde vocês e pontual,boa tarde voces e pontual,"['boa', 'tarde', 'voces', 'pontual']",1.0,5,10,10
